City,District,Street,Price,Price_per_m,Area,Room number,Start date,Scraping date,Listing url,Floor,Floors number,Days difference
Poznań  ,Winiary,Piątkowska,459 000,12 079,38,2,2024-11-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winiary-piatkowska/ob/38400987,2,4,22
Poznań  ,Naramowice,Sielawy,465 000,11 071,42,2,2024-12-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-sielawy/ob/38672033,1,4,9
Poznań  ,Grunwald,Stanisława Karwowskiego,470 000,7 344,64,3,2024-11-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-stanislawa-karwowskiego/ob/37992927,0,3,45
Poznań  ,Jeżyce,ks. P. Wawrzyniaka,480 000,6 231,77,4,2024-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-ks-p-wawrzyniaka/ob/38419897,0,4,21
Poznań  ,Nowe Winogrady Północ,Os. Wichrowe Wzgórze,530 000,8 166,64,3,2024-11-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-os-wichrowe-wzgorze/ob/38133027,3,4,37
Poznań  ,Grunwald,Cześnikowska,549 000,8 784,62,4,2024-12-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-czesnikowska/ob/38841581,2,4,0
Poznań  ,Jeżyce,Poznańska,643 410,13 500,47,3,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-poznanska/ob/38364303,2,4,24
Poznań  ,Piątkowo,Stefana Batorego,650 000,13 458,48,2,2024-10-31,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-stefana-batorego/ob/37936213,4,4,49
Poznań  ,Stare Miasto,Jasna Rola,699 000,14 493,48,2,2024-11-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-jasna-rola/ob/38033895,2,4,43
Poznań  ,Winiary,Tadeusza Rejtana,807 640,12 200,66,3,2024-11-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winiary-tadeusza-rejtana/ob/38448881,2,4,20
Poznań  ,Wola,Wola,890 000,9 482,93,8,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wola/ob/38504505,0,1,17
Poznań  ,Wola,Wola,890 000,8 808,101,8,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wola/ob/38504501,1,1,17
Poznań  ,Nieznana,Poznań,895 000,8 247,108,3,2024-10-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/37900123,4,5,51
Poznań  ,Winogrady,Winogrady,1 104 000,12 000,92,4,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady/ob/38364693,1,4,24
Poznań  ,Naramowice,Juranda,368 000,11 323,32,1,2024-11-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-juranda/ob/38322535,0,4,27
Poznań  ,Grunwald,Grunwald,468 000,9 714,48,3,2024-11-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald/ob/38204273,4,4,34
Poznań  ,Winogrady,Olszynka,469 000,12 342,38,2,2024-12-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-os-przyjazni/ob/38700097,8,12,8
Poznań  ,Piątkowo,Piątkowo,480 000,9 600,50,2,2024-11-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-boleslawa-smialego/ob/38096755,3,4,40
Poznań  ,Grunwald,Sieradzka,499 000,12 444,40,1,2024-12-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-sieradzka/ob/38820583,1,4,2
Poznań  ,Winiary,Tadeusza Rejtana,583 500,12 500,46,2,2024-11-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winiary-tadeusza-rejtana/ob/38448665,4,4,20
Poznań  ,Rataje,Os. Lecha,619 000,11 614,53,3,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-lecha/ob/38300133,4,4,28
Poznań  ,Rataje,Os. Lecha,619 500,10 500,59,3,2024-10-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-lecha/ob/37410465,0,4,77
Poznań  ,Piątkowo,Piątkowo,629 000,8 628,72,4,2024-11-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo/ob/38072113,0,10,41
Poznań  ,Grunwald,Świerzawska,670 000,13 395,50,2,2024-11-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-swierzawska/ob/38445057,4,7,20
Poznań  ,Jeżyce,Kościelna,765 000,8 875,86,3,2024-11-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-koscielna/ob/38397705,1,4,22
Poznań  ,Wilda,Robocza,779 000,12 770,61,2,2024-09-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-robocza/ob/37318273,5,5,81
Poznań  ,Rataje,Katowicka,898 500,13 060,68,3,2024-11-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-katowicka/ob/38155437,3,5,36
Poznań  ,Wilda,Jana Kilińskiego,899 000,12 766,70,2,2024-08-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-jana-kilinskiego/ob/36616511,3,4,119
Poznań  ,Winiary,Winiary,999 000,13 736,72,3,2024-09-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winiary/ob/37244101,0,4,85
Poznań  ,Nowe Miasto,Nadolnik,191 057,9 748,19,1,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-nowe-miasto-nadolnik/ob/38520047,0,5,16
Poznań  ,Jeżyce,ks. P. Wawrzyniaka,209 349,6 300,33,2,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-ks-p-wawrzyniaka/ob/38500349,0,4,17
Poznań  ,Nowe Miasto,Nadolnik,210 170,8 360,25,1,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-nowe-miasto-nadolnik/ob/38520087,3,5,16
Poznań  ,Jeżyce,ks. P. Wawrzyniaka,276 570,6 300,43,2,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-ks-p-wawrzyniaka/ob/38500961,0,4,17
Poznań  ,Nowe Miasto,Nadolnik,330 627,9 460,34,2,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-nowe-miasto-nadolnik/ob/38520181,3,5,16
Poznań  ,Grunwald,Głogowska,359 000,11 736,30,1,2024-10-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-glogowska/ob/37709281,4,5,62
Poznań  ,Nowe Miasto,Nadolnik,362 419,8 580,42,2,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-nowe-miasto-nadolnik/ob/38520167,4,4,16
Poznań  ,Grunwald,Marcelińska,399 000,10 500,38,2,2024-10-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-marcelinska/ob/37799043,8,10,57
Poznań  ,Rataje,Os. Piastowskie,410 000,10 789,38,2,2024-11-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-piastowskie/ob/37992463,6,11,45
Poznań  ,Jeżyce,Klemensa Janickiego,440 100,13 137,33,1,2024-12-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-klemensa-janickiego/ob/38670385,4,6,9
Poznań  ,Grunwald,Bułgarska,449 000,12 038,37,2,2024-11-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-bulgarska/ob/38233485,3,3,32
Poznań  ,Kobylepole,Darzyborska,455 000,8 617,52,3,2024-10-31,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-antoninek-zieliniec-kobylepole-darzyborska/ob/37934963,0,4,49
Poznań  ,Rataje,Rataje,468 000,9 341,50,2,2024-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje/ob/38419287,3,10,21
Poznań  ,Piątkowo,Os. Sobieskiego,499 000,9 505,52,2,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-sobieskiego/ob/38517363,6,10,16
Poznań  ,Rataje,Osiedle Rusa,517 000,8 206,63,3,2024-12-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-osiedle-rusa/ob/38833991,4,10,1
Poznań  ,Nowe Miasto,Os. Oświecenia,524 000,11 102,47,3,2024-12-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-oswiecenia/ob/38810833,1,4,3
Poznań  ,Jeżyce,Jeżyce,531 865,10 745,49,2,2024-11-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce/ob/38396855,1,6,22
Poznań  ,Łazarz,Klaudyny Potockiej,555 000,11 467,48,2,2024-10-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-klaudyny-potockiej/ob/37768879,5,6,58
Poznań  ,Wilda,Dolina,580 000,11 355,51,3,2024-12-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dolina/ob/38557843,1,5,14
Poznań  ,Wilda,Pamiątkowa,599 000,13 022,46,1,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-pamiatkowa/ob/38517877,1,4,16
Poznań  ,Grunwald,Piotra Ściegiennego,599 900,7 999,75,6,2024-11-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-sciegiennego/ob/38244621,3,3,31
Poznań  ,Nowe Miasto,Katowicka,629 000,11 935,52,2,2024-10-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-katowicka/ob/37613693,3,6,66
Poznań  ,Nowe Miasto,Gnieźnieńska,655 000,12 973,50,2,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-gnieznienska/ob/38607813,3,4,10
Poznań  ,Naramowice,Naramowice,700 000,14 139,49,2,2024-10-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice/ob/37794167,4,4,57
Poznań  ,Sołacz,Szydłowska,749 000,12 936,57,2,2024-11-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-solacz-szydlowska/ob/38203827,0,2,34
Poznań  ,Stare Miasto,Królowej Jadwigi,769 300,12 822,60,3,2024-11-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-krolowej-jadwigi/ob/38375753,0,4,23
Poznań  ,Winogrady,Zwycięstwa,798 000,15 414,51,2,2024-11-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-zwyciestwa/ob/38074993,2,5,41
Poznań  ,Nowe Miasto,Smolna,799 000,12 683,63,3,2024-09-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-smolna/ob/37217399,5,5,86
Poznań  ,Piątkowo,Osiedle Stefana Batorego,815 000,9 261,88,4,2024-12-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-osiedle-stefana-batorego/ob/38672125,0,3,9
Poznań  ,Centrum,Wenecjańska,830 000,17 660,47,2,2024-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum-wenecjanska/ob/38417169,5,5,21
Poznań  ,Krzyżowniki-Smochowice,Wejherowska,850 000,7 025,121,4,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-krzyzowniki-smochowice-wejherowska/ob/38519969,1,1,16
Poznań  ,Winogrady,Winogrady,910 000,14 128,64,3,2024-12-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-slowianska/oi/38475573,2,5,18
Poznań  ,Łazarz,Głogowska,949 000,8 706,109,4,2024-11-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-glogowska/ob/38204191,1,3,34
Poznań  ,Nieznana,Poznań,1 199 000,13 218,90,4,2024-10-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/38445915,0,7,77
Poznań  ,Stare Miasto,gen. Tadeusza Kutrzeby,1 250 000,15 723,79,3,2024-10-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-gen-dyw-tadeusza-kutrzeby/ob/37609571,5,5,66
Poznań  ,Starołęka,Starołęcka,369 700,9 242,40,2,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-staroleka-minikowo-marlewo-starolecka/ob/38299431,2,3,28
Poznań  ,Wilda,Górna Wilda,399 000,8 693,45,2,2024-12-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-gorna-wilda/ob/38535459,0,5,15
Poznań  ,Grunwald,Ułańska,399 000,12 025,33,1,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-ulanska/ob/38522329,0,4,16
Poznań  ,Stare Miasto,Os. Kosmonautów,410 000,10 761,38,2,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-kosmonautow/ob/38300295,5,12,28
Poznań  ,Naramowice,Naramowice,427 580,13 120,32,2,2024-11-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice/ob/38321569,4,4,27
Poznań  ,Rataje,Os. Rusa,440 000,9 670,45,2,2024-11-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-rusa/ob/38203575,9,10,34
Poznań  ,Naramowice,Sielawy,475 000,11 047,43,2,2024-11-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-sielawy/ob/38396851,4,4,22
Poznań  ,Jeżyce,Poznańska,491 504,13 900,35,2,2024-12-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-poznanska/ob/38672889,2,4,9
Poznań  ,Winogrady,Winogrady,525 000,15 342,34,2,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady/ob/38298143,4,6,28
Poznań  ,Jeżyce,Bonin,540 000,11 250,48,3,2024-11-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-bonin/ob/38260955,10,10,30
Poznań  ,Winiary,Piątkowska,579 000,11 889,48,2,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winiary-piatkowska/ob/38606485,8,10,10
Poznań  ,Górczyn,Górczyn,599 900,11 048,54,2,2024-11-07,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-gorczyn/ob/38062651,1,4,42
Poznań  ,Piątkowo,Jagiełły,615 000,9 462,65,3,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-jagielly/ob/38517709,4,4,16
Poznań  ,Jeżyce,Klemensa Janickiego,619 000,12 896,48,3,2024-10-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-klemensa-janickiego/ob/38555367,1,4,71
Poznań  ,Wilda,Stefana Czarnieckiego,649 000,14 390,45,2,2024-10-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-stefana-czarnieckiego/ob/37839047,3,5,55
Poznań  ,Piątkowo,Piątkowo,700 000,9 103,76,6,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo/ob/38503053,3,16,17
Poznań  ,Żegrze,Os. Stare Żegrze,739 000,11 197,66,3,2024-11-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-zegrze-stare-zegrze/ob/38033921,1,11,43
Poznań  ,Wilda,Bielniki,888 500,17 500,50,2,2024-11-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-bielniki/ob/38669495,3,4,31
Poznań  ,Rataje,Osiedle Piastowskie,995 000,12 345,80,3,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-piastowskie/ob/38301259,3,13,28
Poznań  ,Łazarz,Łazarz,1 610 000,13 518,119,4,2024-11-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz/ob/38377493,2,4,23
Poznań  ,Stary Grunwald,Fryderyka Skarbka,2 100 000,12 501,167,5,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-skarbka/ob/38516845,1,2,16
Poznań  ,Jeżyce,Henryka Sienkiewicza,329 000,18 800,17,1,2024-11-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-sienkiewicza-henryka/ob/38448779,3,10,20
Poznań  ,Naramowice,Naramowicka,355 000,13 296,26,2,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-naramowicka/ob/38520039,5,5,16
Poznań  ,Grunwald,Józefa Chociszewskiego,399 000,10 784,37,2,2024-12-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-chociszewskiego-jozefa/ob/38723037,3,3,7
Poznań  ,Wilda,Saperska,450 000,13 636,33,2,2024-12-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-saperska/ob/38840099,6,6,0
Poznań  ,Winogrady,Winogrady,450 000,11 811,38,2,2024-11-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady/ob/38205671,4,12,37
Poznań  ,Stare Miasto,Święty Marcin,470 000,14 351,32,1,2024-10-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-swiety-marcin/ob/37612923,2,4,66
Poznań  ,Wilda,Hetmańska,515 000,9 904,52,2,2024-12-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-hetmanska/ob/38703771,4,5,8
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,520 000,15 758,33,1,2024-09-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-dabrowskiego/ob/36817065,1,5,108
Poznań  ,Naramowice,Naramowice,529 900,9 635,55,4,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice/ob/38362965,0,4,24
Poznań  ,Starołęka,Starołęcka,556 000,10 285,54,3,2024-11-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-staroleka-minikowo-marlewo-starolecka/ob/38376335,2,2,23
Poznań  ,Starołęka,Wagrowska,560 000,12 211,45,2,2024-12-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-staroleka-minikowo-marlewo-wagrowska/ob/38556401,7,17,14
Poznań  ,Piątkowo,Romana Drewsa,560 000,8 615,65,3,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-drewsa/ob/38517461,2,2,16
Poznań  ,Grunwald,Swoboda,560 000,9 180,61,4,2024-11-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-swoboda/ob/38395465,4,4,22
Poznań  ,Starołęka,Starołęka,588 590,9 700,60,3,2024-12-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-staroleka-minikowo-marlewo/ob/38670387,2,2,9
Poznań  ,Grunwald,Świerzawska,599 747,16 333,36,1,2024-10-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-swierzawska/ob/37586613,4,7,68
Poznań  ,Rataje,Rataje,629 000,9 677,65,3,2024-11-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje/ob/38373395,4,10,23
Poznań  ,Główna,Sucha,650 000,11 999,54,3,2024-11-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-glowna-sucha/ob/38186261,2,3,35
Poznań  ,Junikowo,Ziębicka,740 000,14 871,49,2,2024-12-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-junikowo-ziebicka/ob/38835217,1,3,1
Poznań  ,Jeżyce,Józefa Kraszewskiego,1 199 000,11 311,106,3,2024-10-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-kraszewskiego/ob/38556179,2,4,63
Poznań  ,Stare Miasto,Seweryna Mielżyńskiego,384 000,9 600,40,2,2024-12-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-seweryna-mielzynskiego/ob/38572809,3,3,13
Poznań  ,Górczyn,Głogowska,425 000,7 860,54,2,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-gorczyn-glogowska/ob/38367253,3,4,24
Poznań  ,Jeżyce,Stanisława Latwisa,439 000,14 536,30,1,2024-09-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-stanislawa-baranczaka/ob/37134057,0,7,91
Poznań  ,Rataje,Rataje,475 000,13 506,35,2,2024-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-stefanii-wolynki/ob/38417955,0,4,21
Poznań  ,Nowe Miasto,Krańcowa,487 000,11 595,42,2,2024-09-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-krancowa/ob/36908989,4,5,104
Poznań  ,Nowe Miasto,Masztowa,489 000,6 661,73,3,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-masztowa/ob/38362973,1,1,24
Poznań  ,Jeżyce,Jeżycka,499 000,10 967,45,2,2024-12-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-jezycka/ob/38827791,6,10,1
Poznań  ,Rataje,Rataje,554 000,9 470,58,3,2024-12-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-rzeczypospolitej-z-wyposazeniem/ob/38724189,4,4,7
Poznań  ,Grunwald,Marcelińska,560 000,12 431,45,2,2024-11-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-marcelinska/ob/38260515,4,4,30
Poznań  ,Winogrady,Winogrady,570 000,11 728,48,2,2024-10-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady/ob/37875835,3,5,53
Poznań  ,Łazarz,Andrzeja i Władysława Niegolewskich,620 000,14 678,42,3,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-andrzeja-i-wladyslawa-niegolewskich/ob/38513889,0,4,24
Poznań  ,Podolany,Podolany,622 950,11 124,56,3,2024-11-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany/ob/38324217,3,4,27
Poznań  ,Wilda,Wilda,624 000,13 445,46,2,2024-11-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-antoniego-kosinskiego/oi/38012595,2,6,44
Poznań  ,Jeżyce,Św. Wawrzyńca,640 000,12 919,49,2,2024-12-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-sw-wawrzynca/ob/38811249,0,5,3
Poznań  ,Piątkowo,Os. Stefana Batorego,646 000,12 345,52,2,2024-12-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-stefana-batorego/ob/38844235,0,4,0
Poznań  ,Nieznana,Os. Batorego,649 000,9 544,68,4,2024-09-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-os-batorego/ob/36955521,0,5,106
Poznań  ,Rataje,Rataje,666 400,10 190,65,3,2024-11-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje/ob/38378571,1,9,23
Poznań  ,Stare Miasto,Feliksa Nowowiejskiego,679 000,11 298,60,3,2024-11-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-feliksa-nowowiejskiego/ob/38193075,4,10,34
Poznań  ,Podolany,Podolany,700 000,11 111,63,4,2024-10-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany/ob/37840073,5,5,55
Poznań  ,Dębiec,Wiklinowa,869 000,11 098,78,3,2024-11-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-debiec-wiklinowa/ob/38156845,2,4,36
Poznań  ,Nieznana,Poznań,999 000,11 378,87,4,2024-10-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/37658791,1,4,64
Poznań  ,Wilda,Poplińskich,1 199 000,12 514,95,3,2024-10-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-poplinskich/ob/37566727,3,4,69
Poznań  ,Łazarz,Antoniego Małeckiego,1 499 000,15 682,95,3,2024-10-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-antoniego-maleckiego/ob/37404887,5,5,77
Poznań  ,Wilda,28 Czerwca 1956 r.,453 152,9 800,46,2,2024-10-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-28-czerwca/ob/37886279,0,4,52
Poznań  ,Jeżyce,Grodziska,479 000,9 392,51,2,2024-11-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-grodziska/ob/38842573,1,1,47
Poznań  ,Rataje,Oświecenia,499 000,10 505,47,3,2024-11-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-oswiecenia/ob/38072111,2,4,41
Poznań  ,Nowe Miasto,Os. Przemysława,500 000,9 843,50,2,2024-12-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-os-przemyslawa/ob/38842591,1,4,0
Poznań  ,Naramowice,Sielawy,509 000,13 152,38,2,2024-10-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-sielawy/ob/37563299,0,4,69
Poznań  ,Grunwald,Leśnych Skrzatów,513 250,12 500,41,2,2024-12-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lesnych-skrzatow/ob/38835345,3,3,1
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,544 265,10 536,51,3,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-jana-henryka-dabrowskiego/ob/38362983,0,6,24
Poznań  ,Chwaliszewo,Chwaliszewo,545 000,10 289,52,2,2024-10-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-chwaliszewo/ob/37351175,1,5,79
Poznań  ,Stare Miasto,Towarowa,550 000,18 966,29,1,2024-09-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-towarowa/ob/37113647,3,6,92
Poznań  ,Grunwald,Grunwaldzka,589 000,12 271,48,2,2024-11-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-grunwaldzka/ob/37937967,2,5,48
